groupID,artifactID,date,tags,numberUsages,maxUsage,latestVersion
io.youi,youi-template_2.11,10-10-2017,io template,41,1,0.7.3
com.lightbend.lagom,lagom-javadsl-server_2.11,5-12-2019,dsl server lightbend microservices,64,9,1.5.5
com.cueup.hegemon,hegemon-testing,25-3-2013,testing,2,2,0.0.2
com.kifi,slack-client_2.11,10-5-2016,client,2,0,0.2
com.github.phantomthief,zkconfig-resources,11-2-2019,github resource,31,0,1.1.28
com.jfirer,dson,17-4-2020,,2,0,1.1
org.restcomm.camelgw,camelgw-cli,14-11-2017,command-line,14,0,7.1.0-64
org.securegraph,securegraph-cli,15-4-2015,command-line,2,0,0.9.1
com.moensun.common,moensun-common-spring-kindeditor-resources,24-4-2017,spring resource,1,0,1.0.0
io.micronaut.configuration,postgres-reactive,9-10-2018,database reactive config postgresql io,2,0,1.0.0.RC2
org.opendaylight.iotdm,onem2mbenchmark-features,27-4-2018,,20,0,0.3.4-Carbon
com.github.tsingjyujing,geo-library-2.10,8-3-2018,github geo library,1,0,2.7
io.github.it-gorillaz,one-lambda,11-9-2018,github lambda io,1,0,1.0.0
org.spincast,spincast-plugins-variables-addon,19-5-2019,plugin,75,2,1.14.1
org.echocat,jomon,31-5-2016,,10,0,1.6.3
it.tidalwave.netbeans,netbeans-platform-application-archetype,17-5-2013,archetype ide maven platform netbeans,2,0,1.6
org.codingmatters.poom,poom-services-test-support,18-9-2019,support service testing,10,2,1.10.0
com.srotya,linea,28-1-2017,,10,1,0.0.18
com.sandinh,scalafix-core_2.13,28-4-2020,,1,2,0.9.15.2
ae.teletronics.solr,solr-plugins,23-5-2018,plugin search solr,3,0,0.3
com.kakao.mango,mango-hbase_2.11,3-2-2017,hbase database,1,1,0.5.0
com.github.mingchuno,mongopb4s_2.12,18-4-2018,github,2,0,1.0.7
com.github.julien-truffaut,monocle-law_sjs1_2.12,14-6-2020,github,7,3,2.1.0
com.jetdrone,yoke.examples.benchmark,17-3-2015,example benchmark,2,0,2.0.16
io.github.irevive,securesocial_2.12,13-4-2020,github openid authentication play-framework io oauth,2,0,3.0-RC2
sh.almond,interpreter-api_2.12,5-8-2020,api,34,6,0.10.5
org.hawkular.accounts,hawkular-accounts-sample-websocket-frontend,15-7-2016,application websocket web webapp frontend example,43,0,2.0.39.Final
org.locationtech.geomesa,geomesa-accumulo-spark_2.11,26-6-2020,accumulo spark,22,2,3.0.0
org.sisioh,trinity-daemon_2.11,24-5-2015,,2,0,1.0.12
org.locationtech.geomesa,geomesa-hbase-spark-runtime-hbase2_2.11,26-6-2020,spark hbase database runtime,1,0,3.0.0
io.soabase.structured-logger,structured-logger-parent,27-2-2019,logging io,3,0,3
com.github.concept-not-found,shroud,31-8-2012,github,3,0,3
org.nerd4j,nerd4j-test,5-1-2017,testing,2,1,1.1.0
org.jetbrains.xodus,xodus-tools,3-5-2020,tools,16,0,1.3.232
org.fernice,fernice-reflare-access-jdk-10,17-4-2020,,24,0,1.0.28
com.propensive,rapture-uri_2.10,27-4-2017,,12,3,2.0.0-M9
com.github.pyknic,vector,22-11-2016,github,1,0,1.0.0
org.dkpro.core,dkpro-core-lancaster-asl,1-12-2019,,8,0,1.12.0
org.wicketstuff,wicketstuff-jee-web,21-7-2020,web wicket,60,1,9.0.1-M3
com.github.tkrs,orcus-arrows-twitter_2.11,16-3-2019,github twitter,3,0,0.17.1
co.touchlab,testhelp-js,27-7-2020,,15,0,0.3.8-1.4.0-rc
com.netflix.conductor,conductor-common,5-8-2020,,259,7,2.28.3
com.github.cb372,scalacache-redis_2.12.0-RC1,23-9-2016,github redis database,1,0,0.9.2
uk.gov.hmrc,simple-reactivemongo_2.10,17-1-2015,mongodb,13,3,2.1.2
com.github.chrisgleissner,behaim,25-9-2016,github,2,0,0.2.0
io.swaydb,monix_2.12,9-8-2020,io,28,0,0.14.4
org.specs2,specs2_2.9.1.RC2,20-5-2015,specs testing,1,41,1.5
net.sf.ingenias,testorgs,9-7-2013,,2,0,1.6
com.github.bytegriffin,get4j-cluster,25-9-2019,github cluster,6,0,1.2.0
edu.utexas.tacc.tapis,queue,11-10-2019,queue,1,0,1.0.2
io.github.guqiyao,json-resolver,23-7-2019,github json io,6,0,1.0.5
io.tracee.backend,tracee-threadlocal-store,31-10-2016,tracing io,19,10,1.2.0
org.opendaylight.bgpcep,bgp-topology-provider-config,3-6-2014,provider config,1,1,0.3.0
com.dell.cpsd,common-dependencies,11-9-2017,,1,1,1.2.0
io.lenses,lenses-alertmanager-plugin_2.12,11-6-2020,plugin io,8,0,4.0.0
org.reactivemongo,reactivemongo_2.10,9-6-2020,mongodb client nosql,84,17,0.20.11
com.github.jnoee,coo.mvc.security,15-4-2016,github security mvc,7,0,2.2.0
site.zido,Elise-distributed,24-8-2018,distributed,1,0,0.1.0-release
com.icegreen,greenmail-spring,4-7-2020,spring,17,1,1.5.14
org.aksw.commons,subgraph-isomorphism-index-jgrapht,15-1-2020,index,8,1,1.3.1
com.aoindustries,aoserv-examples-book,26-4-2020,example,1,0,1.84.2
com.blackbuild.tools.cliwrapper,cliwrapper,10-10-2016,tools,1,0,0.1.5
com.47deg,freestyle-monix_2.12,2-5-2017,,1,0,0.1.0
org.sincron,sincron-atomic_2.10,25-5-2016,,14,1,0.14
be.ac.umons.sgl,mom,23-3-2015,,13,0,1.7.12
com.github.reactivesprint,rsjava,11-6-2016,github,7,1,0.3.1
ca.islandora,islandora-indexing,2-9-2016,,2,0,0.0.2
com.fedepaolapps.postman,parent,14-4-2013,,3,0,1.0.3
com.github.livesense,org.liveSense.framework.cxf,2-6-2014,github framework,3,0,1.0.5
io.prestosql,presto-cassandra,8-8-2020,cassandra database io,41,0,340
org.xipki.examples,examples,15-9-2018,example,1,0,4.0.0
io.frees,iota-core_sjs0.6_2.12,10-8-2018,io,11,4,0.3.10
edu.ucr.cs.bdlab,spark-operations,2-6-2019,spark,2,0,0.1.0-RC3
com.codemettle,stream-util-model_2.12,22-4-2020,model streaming,1,1,1.0.2
org.mayocat.shop,mayocat-shop-shipping,9-3-2015,,1,0,0.40.0
io.getlime.security,powerauth-restful-security,11-10-2016,security io,6,0,0.12.0
net.exoego,aws-sdk-scalajs-facade-importexport_sjs0.6_2.13,18-7-2020,aws amazon scalajs sdk scala,11,1,0.30.0-v2.715.0
ru.chermenin.kio,kio,20-7-2020,,1,0,0.1.0
se.skltp.aggregatingservices.riv.clinicalprocess.logistics.logistics,GetAggregatedCareServices,12-12-2017,,4,1,1.1.0-RC4
com.dimafeng,neotypes-cats-data_2.11,25-8-2019,data,3,0,0.12.0
org.scodec,scodec-bits_2.12,28-7-2020,codec,17,50,1.1.18
org.wso2.carbon.apimgt,org.wso2.carbon.apimgt.samples.pizzashack,11-8-2020,example webapp web application,1439,1,6.7.190
com.github.stacycurl,pimpathon-frills_2.9.3,10-5-2015,github,2,0,1.5.0
org.deeplearning4j,scalnet_2.11,14-5-2020,machine-learning deep-learning,15,1,1.0.0-beta7
com.arkondata,opentracing-effect_2.13,5-6-2020,tracing,1,3,0.2.0
io.jenetics,jenetics.ext,23-6-2020,io,13,2,6.0.1
io.github.lamp-china.ledis,lamp-ledis-spring,25-8-2018,github spring io,1,0,0.0.2
au.id.tmm.probability,probability-core-apache-math_2.13,9-12-2019,math apache probability,2,1,0.2.1
com.liumapp.qtools.all,qtools-all,17-2-2019,,14,0,v1.3.4
com.dimafeng,neotypes-cats-effect_2.11,25-8-2019,,13,1,0.12.0
com.amdocs.zusammen,zusammen-commons-utils,13-11-2019,,9,12,1.0.3
com.mgmtp.perfload,perfload-perfmon,8-8-2014,,2,0,2.3.0-beta-1
xyz.cofe,gui-swing-j2d,27-6-2020,swing ui,2,1,1.1
com.sitewhere,sitewhere-web,19-6-2017,web,11,1,1.11.0
org.scalatra,scalatra-test_2.9.1.RC4,29-8-2011,web-framework scala testing,1,3,2.0.0.RC1
io.doorbell,android-sdk,4-6-2020,sdk io android,16,0,0.4.3
de.dentrassi.eclipse.neoscada.core,org.eclipse.scada.hd.server.common.item,29-9-2016,server eclipse,1,0,0.1.0
com.github.tkrs,agni-monix_2.12,2-6-2020,github,1,0,0.12.1
eu.getintheloop,lift-shiro-example_2.9.1,10-11-2012,application security web webapp example,4,0,0.0.6
org.opendaylight.l2switch.main,main-config,20-10-2016,config,16,2,0.3.4-Berylli...
io.zonky.test.postgres,embedded-postgres-binaries-linux-amd64,15-6-2020,embedded database binary unix testing postgresql linux io,60,1,12.3.0
com.github.apetrelli.gwtintegration,gwt-integration-spring-web,23-6-2014,github gwt integration spring web ui,3,0,1.0.0-alpha4
com.sun.faces,project,12-4-2018,,1,0,2.4.0
org.ujmp,ujmp-colt,30-7-2015,,1,2,0.3.0
de.sciss,kontur_2.10.0-M6,26-7-2012,,1,0,0.19
ro.pippo,pippo-quickstart,1-6-2020,example archetype maven,23,0,1.13.1
com.daml,sandbox-classic_2.12,5-8-2020,,6,0,1.5.0-snapsho...
org.wso2.carbon.apimgt,org.wso2.apimgt.keymanager.nested.category.feature,17-5-2016,,5,0,5.0.4
org.specs2,specs2-tests_2.10,8-6-2018,testing specs,147,0,3.10.0
com.google.dagger,hilt-android,17-7-2020,google android,4,4,2.28.3-alpha
mobi.stos,podataka_lib,21-5-2020,library android,12,0,1.0.2
in.sourceshift.genericmodules,reflectionlogging,28-5-2020,,1,1,16.0.0
com.nrinaudo,kantan.regex-joda-time_2.10,3-7-2017,regexp time,11,0,0.2.0
com.github.ydespreaux.testcontainers,testcontainers-build,3-5-2019,github build,7,0,1.2.4
gr.jkl,uid_2.9.1-1,7-1-2013,,1,0,1.0
com.lihaoyi,utest_sjs0.6_2.12.0-RC2,20-10-2016,testing,1,104,0.4.4
edu.internet2.middleware.grouper,grouper-parent,22-7-2020,,43,1,2.5.33
io.grpc,grpc-api,29-7-2020,grpc io api rpc protocol,24,144,1.31.0
de.dentrassi.eclipse.neoscada.core,org.eclipse.scada.ca.client,29-9-2016,eclipse client,1,9,0.1.0
org.eclipse.ditto,ditto-services-policies-common,20-7-2020,service eclipse policy,11,2,1.1.3
io.buoyant,telemetry-influxdb_2.12,10-6-2020,metrics influxdb io telemetry,38,0,1.7.4
com.netflix.eureka,eureka2-client,8-5-2015,client,2,7,2.0.0-rc.2
cn.workde,workde-starter-builder,25-9-2019,builder starter,3,1,1.2.5-RELEASE
org.ow2.jonas,event-provider-api,1-10-2013,provider event api,3,5,5.3.0
com.rklaehn,abc-laws_sjs0.6_2.12,5-2-2017,,1,0,0.4.0
com.raquo,laminar_sjs0.6_2.11,27-9-2018,,3,0,0.4
io.kinoplan,emailaddress-play-json_2.12,15-4-2020,json io,1,0,0.1.0
com.foursquare,all_2.10,4-6-2015,foursquare,9,0,3.0.0-M13
com.kohlschutter.junixsocket,junixsocket-native-common,9-3-2020,native,11,20,2.3.2
io.github.efenglu.maven.tiles,groovy-test,1-4-2019,github build build-system testing maven groovy io,3,0,1.0.2
org.backuity,matchete-core_2.12,6-6-2019,,3,3,1.29.1
com.auth0,java-jwt,6-5-2020,authentication jwt json security,32,58,3.10.3
com.thoughtworks.each,each_sjs0.6_2.10,4-1-2020,,22,11,3.3.1+170-fdc...
com.thoughtworks.sde,source_sjs0.6_2.12.0-RC1,11-9-2016,,1,0,3.0.1
com.taobao.common,tedis-atomic,10-5-2013,,10,1,1.1.8.1
com.avides.springboot.springtainer,springtainer-mongodb,18-6-2020,mongodb database,3,0,1.2.0
com.github.rayboot.aliimagesdk,aliimagesdk,24-9-2015,github android,1,0,1.0.0
org.dkpro.core,dkpro-core-gosen-asl,1-12-2019,,5,0,2.1.0
com.github.philcali,capture-server_2.9.0-1,5-5-2012,github server,2,1,0.0.2
de.heikoseeberger,akka-macro-logging_2.11,16-10-2015,actor logging akka macro distributed concurrency,3,0,0.2.1
com.xiaoazhai.collectPay,easypay,22-2-2020,,1,0,1.2.2
io.github.krasnoludkolo,haste,4-3-2020,io github,8,0,0.3.0
org.quasar-analytics,quasar-mongodb-internal_2.12,11-3-2018,analytics mongodb database,42,0,34.2.3
com.storm-enroute,reactors-remote_2.11,22-9-2016,remote,2,1,0.6.1
it.tidalwave.geo,forceten-examples,25-9-2012,example geo,1,0,1.0-ALPHA-1
com.github.kabal163,state-machine-parent,17-7-2020,github,4,0,0.3.0
org.activecomponents.jadex,jadex-gradle-plugin,10-5-2020,plugin build build-system gradle groovy,26,0,3.0.117
com.github.rockjam,play-json_sjs0.6_2.10,27-3-2018,github json,1,1,2.7.0
com.tuenti.buttonmenu,sample,11-2-2015,example,4,0,1.0.9
tech.mlsql,streamingpro_2.12,29-6-2020,,1,0,1.6.0
org.jahia.archetypes,jahia-templatesSet-archetype,7-8-2020,archetype maven,11,0,4.2
com.facebook.litho,litho-stetho,21-8-2017,facebook android,5,0,0.6.0
com.github.lemonboston,android-investigator,1-3-2016,github android,3,0,1.0.0
com.github.bjoernpetersen,musicbot-desktop,21-5-2017,desktop github,1,0,0.1.0
hu.meza.tools,checkstyle,19-8-2013,analysis tools,3,0,1.0
com.github.j5ik2o,reactive-aws-eks-cats_2.11,6-7-2020,github amazon aws reactive,11,0,1.2.6
org.jsmart,rest-bdd-zerocode,6-7-2016,rest,2,0,1.1.1
org.dkpro.core,dkpro-core-lingpipe-gpl,1-12-2019,,5,0,2.1.0
org.netbeans.external,org-eclipse-mylyn-commons-xmlrpc,6-8-2020,eclipse ide xml rpc netbeans,9,2,RELEASE120-1
org.jeasy,easy-batch-json,14-7-2020,json batch,2,2,6.1.0
org.kuali.student.deployments,ks-deployments,25-9-2014,,4,0,2.0.3-cm
ru.megadevelopers,postgres-hibernate-mapper,2-4-2014,database persistence mapping postgresql hibernate,2,0,2.0
it.unibo.tuprolog,serialize-theory,7-7-2020,,2,0,0.11.1
com.univocity,univocity-output-tester,24-3-2018,,4,1,2.1
org.scala-js,scalajs-dom_sjs1_2.11,8-8-2020,scala scalajs dom,3,80,1.1.0
xdoclet,xdoclet-ejb-module,20-9-2005,ejb module metadata doc,5,4,1.2.3
org.eclipse.birt.runtime.3_7_1,org.apache.batik.svggen,9-3-2012,svg eclipse apache graphics runtime,1,2,1.6.0
net.exoego,aws-sdk-scalajs-facade-route53_sjs0.6_2.13,18-7-2020,dns aws amazon scalajs sdk scala,11,1,0.30.0-v2.715.0
com.github.pmanent,opensub4j,9-8-2018,github,1,0,0.1.4
org.oiue.services,org.oiue.service.permission.verify,15-7-2017,service,2,0,1.0.1
org.mymmsc,hotwheel-mybatis,10-12-2019,persistence,9,1,5.6.9
com.metaversant,alfresco-mention-repo-docker,29-6-2020,cms docker repository,1,0,0.0.2
com.alibaba,dubbo-common,27-7-2020,,9,10,2.6.9
de.hhu.stups,bmotion-prob,6-11-2016,,6,0,0.3.1
com.propensive,rapture-dom_sjs0.6_2.10,27-4-2017,dom,7,3,2.0.0-M9
jp.t2v,play2-auth_2.11,12-3-2016,authentication play-framework,10,5,0.14.2
org.scala-js,scalajs-dom_sjs0.6_2.13.0-M1,1-7-2017,scala scalajs dom,2,821,0.9.3
org.opendaylight.dluxapps,features-dluxapps-aggregator,11-12-2018,aggregation,14,0,0.7.4
jfree,jfreechart,4-4-2006,visualization,14,169,1.0.13
org.opendaylight.ovsdb,netvirt-api,23-3-2016,api,2,0,1.2.2-Berylli...
org.apereo.cas,cas-server-support-reports,24-7-2020,support server report,106,5,6.3.0-RC1
com.madconch.running,uilibrary,19-5-2017,android,1,1,0.0.5
org.sonarsource.sonarqube,sonar-batch-protocol,8-3-2016,batch sonar protocol,8,3,5.4
com.github.vladimir-bukhtoyarov,gc-monitor,17-10-2018,github monitor,1,0,1.0.0-RC2
com.github.zxhr,gradle-provider-enhancements,29-8-2019,github provider build build-system gradle groovy,8,0,0.7.0
org.oiue.services,org.oiue.service.debug.treecache,15-7-2017,service debug,2,0,1.0.1
xyz.weechang,moreco-component-ops,27-2-2019,,1,0,0.0.1
com.mparticle,android-iterable-kit,6-8-2020,android,127,0,5.14.9
org.webant,webant-soldier,17-7-2017,,1,0,1.0.0
com.github.signalr4j,signalr4j,26-3-2019,github,6,1,2.0.4
com.ixaris.oss,ixaris-commons-async-eclipse-transformed,4-6-2019,eclipse asynchronous,7,0,1.6.0
io.datarouter,datarouter-virtual-node,5-8-2020,io,31,2,0.0.44
org.eclipse.hawkbit,hawkbit-starters,17-1-2020,eclipse,19,0,0.3.0M6
org.ow2.orchestra,orchestra-common-war,22-11-2012,webapp web application,18,2,4.9.1
org.appspy.core,org.appspy.core,17-1-2009,,2,0,1.1
ru.ztrap,beziercurve,23-4-2019,,2,0,1.0.1
com.programmerare.shortest-paths,fork-of-edu.ufl.cise.bsmock.graph,2-5-2018,graph,1,1,1.0.0
com.athaydes.osgiaas,osgiaas-cli-grab,28-1-2017,command-line,1,0,0.7
org.rhttpc,rhttpc-json4s_2.11,26-3-2020,json,15,2,0.8.4
com.episode6.hackit.android.inject,context-annotations,21-6-2017,annotations dependency-injection android,3,1,0.0.3
org.wvlet,surface_sjs0.6_2.12,25-8-2017,,12,4,0.21
com.github.petruki,switcher-client,31-7-2020,github client,7,0,1.0.6
net.dathoang.cqrs.commandbus,commandbus-spring-full,14-9-2019,spring,2,0,0.3.0
org.opendaylight.sfc,sfc-jsonconfig,22-6-2017,,21,0,0.3.4-Boron-SR4
org.scala-js,scalajs-compiler_2.12.4,1-7-2020,compiler scala scalajs,29,1,1.1.1
org.deeplearning4j,deeplearning4j-examples,5-4-2014,example machine-learning deep-learning,4,0,0.0.3.1
com.hortonworks.registries,storage,9-6-2020,storage,16,0,0.9.0
com.commercetools.sdk.jvm.scala-add-ons,commercetools-scala-models_2.10,14-11-2016,sdk scala model,4,0,1.0.0
sk.seges.sesam,sesam-core,25-9-2014,,9,32,2.0.0
com.oakfusion,polonium,7-5-2015,,3,0,1.2
org.scalaz,scalaz-zio-streams_2.11,31-5-2019,streaming scalaz scala functional,2,3,1.0-RC5
cn.qqhxj.common,spring-boot-starter-rxtx,15-11-2019,spring starter,2,0,1.3.1-RELEASE
com.cueup.hegemon,hegemon-stdlib,25-3-2013,,1,0,0.0.2
eu.l-space,lspace-client_sjs0.6_2.12,2-12-2019,client,45,3,0.7.0.1
org.opendaylight.bgpcep,bgp-linkstate,10-8-2020,,51,8,0.13.2
org.rfc8452.aead,AEAD,1-3-2020,,2,0,1.0.11
nl.vpro.media,media-i18n,24-2-2020,i18n,21,2,5.11.9
net.exoego,aws-sdk-scalajs-facade-servicecatalog-nodejs-v8_sjs0.6_2.13,7-10-2019,aws amazon scalajs sdk scala,2,1,0.26.1-v2.524.0
net.exoego,aws-sdk-scalajs-facade-glue_sjs1_2.12,18-7-2020,aws amazon scalajs sdk scala,3,1,0.31.0-v2.731.0
net.liftmodules,machine_3.0_2.11,23-12-2016,,1,0,1.3.0
es.cenobit.struts2.json,struts2-json-plugin,6-1-2014,plugin json web-framework,2,0,2.3.16
org.deephacks,confit-docbkx,6-8-2013,,5,0,0.17.0
cn.easyproject,easycommondao-jpa-hibernate3,21-12-2017,persistence jpa hibernate,5,0,1.5.1-RELEASE
com.oath.microservices,micro-cors,29-10-2019,microservices,11,2,1.2.3
com.fmsirvent,parallaxeverywhere,21-3-2015,android,5,2,1.0.4
com.github.sundeepk,compact-calendar-view,14-6-2018,github calendar view android,52,0,3.0.0
com.firstdata.clovergo,domain,26-11-2019,,5,3,3.3.1.4
io.projectreactor,reactor-logback,28-4-2016,logging io,9,1,2.0.8.RELEASE
com.att.ajsc,ajsc-surfsup-archetype,2-12-2016,archetype,1,0,1.0.0
com.structurizr,structurizr-adr-tools,7-6-2020,tools,9,1,1.3.6
taglibs,permittedTaglibs,22-11-2005,jsp taglib,2,0,1.1.1
org.julienrf,endpoints-algebra_sjs0.6_2.11,13-11-2019,math algebra,14,14,0.12.0
org.mixer2,jpn-mynumber,21-11-2015,,1,0,1.0.1
org.langrid,jp.go.nict.langrid.client.soap,24-10-2019,soap client,13,2,1.1.1
org.osgi,org.osgi.service.jdbc,18-8-2015,jdbc sql service osgi,1,39,1.0.0
net.sf.okapi.steps,okapi-step-xliffsplitter,25-7-2020,,6,1,1.40.0
org.commonjava.indy.docker,indy-test-docker-appliances,23-7-2019,testing docker,23,0,1.8.1
com.metaring,framework-ext-vertx-email,19-4-2020,mail framework vertx,31,0,1.5.9
org.flockdata,fd-store,15-8-2017,,6,0,0.98.9
com.github.fangzhengjin,common-verification-code-spring-boot-starter,22-4-2020,github spring starter,7,0,0.0.10
struts,struts-bean,23-12-2005,web-framework beans,7,0,1.2.8
ro.pippo,pippo-session-jcache,1-6-2020,,18,0,1.13.1
org.gvnix,org.gvnix.web.datatables,30-11-2015,web,8,1,2.0.0.M1
com.tinkerpop,gremlin-algorithm,19-1-2015,graph,7,2,3.0.0.M7
org.togglz,togglz-hazelcast,27-7-2020,hazelcast,12,1,2.7.2
com.barchart.feed,barchart-feed,15-1-2013,,2,0,1.3.26
org.odata4j,odata4j-dist,15-8-2012,distribution,2,0,0.7.0
org.jbundle.config.web,jbundle-config-web-jnlp,13-9-2011,config web,2,0,0.7.8
org.ow2.chameleon.fuchsia.base.philips-hue,philips-hue-sdk-core,23-9-2014,sdk,2,0,0.0.3
com.github.jasonruckman,sidney-benchmarking,14-2-2015,github,4,0,0.2.0
com.carrotgarden.shocon,shocon_2.11,23-3-2018,,1,0,0.2.2.2018032...
com.darylteo,vertx-promises,19-8-2013,vertx,1,0,1.1.0-ALPHA1
com.eventflit,eventflit-http-java,26-4-2018,http,1,0,0.1.0
com.hindog.grid,grid-executor_2.10,10-1-2017,,1,0,1.0.0
com.tobedevoured.naether,naether,12-9-2012,,1,0,0.9.0
org.eclipse.birt.runtime.3_7_1,org.eclipse.datatools.connectivity.oda.flatfile,9-3-2012,eclipse runtime,1,1,3.1.1
org.wso2.carbon.commons,org.wso2.carbon.um.ws.service.feature,23-2-2016,service,17,0,4.4.9
com.github.rahulsom,fhir-protobuf-translate,4-12-2017,github protocol serialization,1,0,0.1.0
com.github.takemikami,selica_2.11,1-2-2018,github,2,0,0.0.2
org.wso2.orbit.com.fasterxml.jackson.core,jackson-annotations,3-6-2020,annotations,1,0,2.11.0.wso2v1
io.joynr,inter-language-test,24-2-2016,testing language io,6,0,0.15.1
org.openntf.sbt,org.openntf.sbt.samples.j2ee,4-7-2016,build build-system sbt scala example,1,0,1.5.0.2016070...
org.tpolecat,atto-refined_sjs0.6_2.10,2-8-2018,,3,1,0.6.3
com.github.javalbert,faster-than-reflection,3-3-2017,github,1,0,1.0.0
com.liferay,com.liferay.meris.asset.category.demo,12-2-2020,example,10,0,1.0.9
net.exoego,aws-sdk-scalajs-facade-opsworks_sjs1_2.12,18-7-2020,aws amazon scalajs sdk scala,3,1,0.31.0-v2.731.0
io.neow3j,crypto,30-7-2020,io cryptography,16,3,3.1.0
com.github.adedayo.eclipse.sdk,org.eclipse.core.databinding.observable,1-10-2015,github eclipse sdk binding,1,0,1.6.0
com.tencent.map,tencent-navi-search,6-6-2020,search android,5,1,1.2.1
com.ai-republic,microverse-rest,26-4-2016,rest,6,0,1.1.2
com.github.menacher,nadron,14-11-2013,github,7,0,0.7
nl.nlighten,wildfly_exporter,6-10-2019,export,4,0,0.0.5
de.otto.synapse,synapse-aws-kinesis,6-8-2020,amazon aws,59,2,0.22.12
com.yiji.framework,watcher-core,15-8-2016,framework,6,5,1.5.6
com.thoughtworks.dsl,domains-cats_2.13,22-11-2019,dsl,16,0,2.0.0+19-3a0e...
com.github.rabitarochan,play2-chainaction_2.11,24-10-2014,github play-framework,1,0,0.1
org.commonjava.indy,indy-content-browse-client-java,6-7-2020,client,19,2,2.3.0
com.github.wenzhhu,page-core,17-4-2019,github,4,0,0.0.4
net.lachlanmckee,dagger-magic-kotlin-plugin,28-10-2019,plugin kotlin,4,0,0.0.4
com.github.daddykotex,courier_2.10,17-11-2018,github,3,0,1.0.0
io.mraa.upm,upm_lsm303dlh,21-11-2018,io,5,0,1.7.1
com.wesleyhome,service-provider-api,5-4-2014,provider service api,2,1,1.0.1
org.springframework.data,spring-data-rest-parent,22-7-2020,rest data spring,108,0,3.3.3.RELEASE
com.github.karamelsoft.testing,data-driven-testing-json,29-11-2017,github json data testing,5,1,0.3.1
com.alibaba,log4j2-mtc-thread-context-map,11-7-2015,logging,2,0,1.0.1
br.com.arsmachina,tapestry-url-rewriter,30-9-2013,url web-framework,2,2,2.0.0
net.csdn,serviceframework-jetty-9-server_2.11,8-4-2020,server webserver jetty,6,5,2.0.6
com.github.manuelpeinado.fadingactionbar-native,sample,29-5-2013,github native example,3,0,2.0.1
net.ymate.framework,ymate-framework-addons,20-9-2019,framework,9,0,2.0.8
com.facebook.testing.screenshot,core,13-7-2020,testing facebook android,19,3,0.13.0
com.iremembr.jtraxxs,jtraxxs,10-1-2019,,2,0,0.2.0
org.leadpony.joy,joy-yaml,26-4-2020,yaml,1,2,2.0.0-RC2
org.mil-oss,fgsms-automated-reporting-service,12-3-2017,service reporting,1,1,7.0.0
com.47deg,fetch-monix_2.11,21-8-2018,,9,2,0.7.3
io.mraa.upm,upm_l3gd20,21-11-2018,io,3,0,1.7.1
com.github.vmazheru.codeless,cl-serializers,20-1-2018,github serialization,1,1,0.9.0
co.actioniq,scalavro_2.10,11-1-2016,,1,0,0.6.3-c3b519a...
